usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_reviews_per_month,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,26,NA,1,1.5,100,2,1,0.15,0,1,1,390,0.15,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,9208941,Hackney,flexible,Private room,Apartment
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,49,100,6,1,92,13,1,0.88,40,2,1,444,0.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,9285615,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,20,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,20,7833559,Hackney,flexible,Private room,Apartment
25,House,Private room,Private,strict,Real Bed,Hackney,52,NA,2,1,91,9,1,0.29,25,1,1,926,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3518531,Hackney,strict,Private room,House
30,Apartment,Private room,Private,moderate,Real Bed,Hackney,49,NA,1,1,80,3,1,0.33,5,1,1,271,0.33,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,49,9810012,Hackney,moderate,Private room,Apartment
5,House,Private room,Private,moderate,Real Bed,Hackney,25,100,2,2,93,6,1,0.57,10,3,1,314,0.57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,25,12431460,Hackney,moderate,Private room,House
40,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,100,2,1,100,1,1,0.16,0,1,1,185,0.16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,100,14528637,Hackney,flexible,Entire home/apt,Apartment
40,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,125,100,5,2,90,2,5,0.26,0,2,3,226,0.26,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,125,3911808,Hackney,moderate,Entire home/apt,House
35,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,99,100,2,1,91,69,1,4.35,0,1,1,475,4.35,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,99,3770450,Hackney,strict,Entire home/apt,Apartment
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,NA,6,2,87,6,6,0.23,10,180,2,789,0.23,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,100,1421462,Hackney,strict,Entire home/apt,Apartment
50,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,140,79,4,1,90,7,1,0.24,0,3,2,885,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,140,4042912,Hackney,strict,Entire home/apt,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,55,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5091561,Hackney,flexible,Private room,Apartment
70,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,70,100,4,1,87,6,2,1.1,12,7,3,163,1.1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,70,11241761,Hackney,moderate,Entire home/apt,Apartment
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,65,100,2,1,96,17,1,0.48,0,2,2,1069,0.48,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,65,2209976,Hackney,strict,Entire home/apt,Apartment
25,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,85,100,4,1,100,1,4,0.22,10,7,2,135,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,85,14397838,Hackney,flexible,Entire home/apt,House
15,Apartment,Private room,Private,moderate,Real Bed,Hackney,55,100,2,1,97,37,1,1.95,6,3,1,567,1.95,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,55,3906018,Hackney,moderate,Private room,Apartment
25,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,175,NA,3,1,82,20,2,0.5,20,7,2,1210,0.5,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,175,1280420,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,120,NA,4,1.5,NA,0,1,NA,0,6,1,NA,NA,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,120,13087245,Hackney,strict,Entire home/apt,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,NA,2,1,80,1,1,0.12,0,3,1,251,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,13562628,Hackney,flexible,Private room,Apartment
36,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,76,100,4,1,87,3,1,0.4,0,3,2,226,0.4,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,76,13994533,Hackney,moderate,Entire home/apt,Apartment
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,195,50,4,1,100,1,1,1,0,1,2,21,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,195,9800227,Hackney,flexible,Entire home/apt,Apartment
25,House,Private room,Private,strict,Real Bed,Hackney,29,100,2,1,100,1,1,0.26,15,2,1,114,0.26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,29,13611680,Hackney,strict,Private room,House
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,135,67,4,2,80,1,1,0.1,10,1,2,301,0.1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,135,11504252,Hackney,flexible,Entire home/apt,Apartment
15,House,Private room,Private,flexible,Real Bed,Hackney,43,100,2,2.5,100,1,2,0.27,15,1,1,111,0.27,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,43,14529206,Hackney,flexible,Private room,House
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,40,100,2,1,98,8,1,0.3,10,2,1,789,0.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,756423,Hackney,strict,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,80,100,4,1,NA,0,1,NA,0,1,1,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,80,17150748,Hackney,moderate,Entire home/apt,Apartment
50,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,52,50,2,1,NA,0,1,NA,0,6,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,52,10335147,Hackney,flexible,Entire home/apt,Apartment
15,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,100,4,1,88,5,2,0.25,7,2,2,601,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,100,4819825,Hackney,strict,Entire home/apt,Apartment
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,45,100,4,1,NA,0,1,NA,10,4,2,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,45,16773969,Hackney,flexible,Entire home/apt,Apartment
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,110,NA,5,1,NA,0,1,NA,0,3,3,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,110,9810966,Hackney,flexible,Entire home/apt,Apartment
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,42,NA,2,1,95,4,1,0.23,0,3,1,526,0.23,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,42,8369188,Hackney,strict,Entire home/apt,Apartment
75,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,157,98,5,1,NA,0,1,NA,0,4,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,157,9800650,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,NA,2,3,100,1,1,0.13,0,1,1,231,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,40,13994978,Hackney,flexible,Private room,Apartment
33,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,120,100,3,1,NA,0,1,NA,0,2,2,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,120,16364707,Hackney,flexible,Entire home/apt,Apartment
60,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,150,NA,6,2,NA,0,1,NA,0,1,4,NA,NA,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,150,9145394,Hackney,strict,Entire home/apt,House
10,Apartment,Private room,Private,strict,Real Bed,Hackney,35,100,2,1,98,17,1,0.53,10,2,1,965,0.53,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,35,3519652,Hackney,strict,Private room,Apartment
24,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,60,100,2,1,86,19,1,1.34,15,2,1,423,1.34,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,60,9538653,Hackney,moderate,Entire home/apt,Apartment
12,House,Private room,Private,moderate,Real Bed,Hackney,30,NA,2,1.5,87,3,1,0.29,18,15,1,307,0.29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,30,10990844,Hackney,moderate,Private room,House
NA,House,Private room,Private,strict,Real Bed,Hackney,37,100,2,1.5,80,1,1,0.47,0,1,1,63,0.47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,37,16337113,Hackney,strict,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,60,NA,2,1,NA,0,1,NA,0,4,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,60,9276751,Hackney,flexible,Private room,Apartment
35,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,206,100,6,1.5,100,6,1,3.21,0,2,3,55,3.21,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,206,16485730,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,70,100,2,1,100,3,1,0.23,0,1,1,397,0.23,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,70,9160151,Hackney,flexible,Entire home/apt,Apartment
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,110,100,3,1,91,81,1,4.7,10,1,1,516,4.7,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,110,8631777,Hackney,strict,Entire home/apt,Apartment
75,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,110,98,4,1,NA,0,1,NA,0,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,110,9932227,Hackney,strict,Entire home/apt,Apartment
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,139,100,4,2,95,24,1,0.54,0,3,2,1325,0.54,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,139,1242035,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,19,NA,1,1,NA,0,1,NA,25,7,1,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,19,6796876,Hackney,strict,Private room,Apartment
45,House,Private room,Private,flexible,Real Bed,Hackney,100,100,3,2,80,2,1,0.29,10,1,1,204,0.29,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,100,6534770,Hackney,flexible,Private room,House
10,House,Private room,Private,flexible,Real Bed,Hackney,25,NA,2,1,NA,0,1,NA,10,1,1,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,25,13088386,Hackney,flexible,Private room,House
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,NA,1,1,100,1,1,0.14,0,1,1,218,0.14,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,5224091,Hackney,flexible,Private room,Apartment
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,75,100,4,1,96,9,2,0.87,40,1,1,311,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,75,9541557,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,100,2,1,84,6,1,0.98,0,2,1,182,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,30,14782022,Hackney,flexible,Private room,Apartment
25,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,79,NA,2,1,80,3,2,0.31,15,3,1,290,0.31,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,79,8077930,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,4,1,NA,0,1,NA,0,1,2,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,9942748,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,95,NA,2,1,100,5,1,0.82,0,1,1,181,0.82,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,95,13930926,Hackney,flexible,Entire home/apt,Apartment
12,Apartment,Private room,Private,flexible,Real Bed,Hackney,27,67,2,1,100,4,1,0.4,10,1,1,297,0.4,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27,12826380,Hackney,flexible,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,35,NA,2,1,100,1,1,0.05,0,3,1,624,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35,6534927,Hackney,flexible,Private room,House
55,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,75,NA,2,1,NA,1,1,0.17,0,7,1,171,0.17,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,75,7314315,Hackney,moderate,Entire home/apt,Apartment
51,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,100,100,2,1,100,6,1,2.43,0,2,1,73,2.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,100,15628385,Hackney,moderate,Entire home/apt,Apartment
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,2,1,NA,0,1,NA,20,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,16889678,Hackney,flexible,Entire home/apt,Apartment
40,Apartment,Private room,Private,strict,Couch,Hackney,60,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,11384678,Hackney,strict,Private room,Apartment
30,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,190,NA,5,1,NA,0,1,NA,0,1,3,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,190,11374441,Hackney,flexible,Entire home/apt,House
NA,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,135,100,6,1.5,100,1,6,0.05,30,7,4,585,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,135,2854777,Hackney,strict,Entire home/apt,House
20,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,50,100,2,1,100,3,1,0.17,0,10,1,520,0.17,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,50,7704445,Hackney,flexible,Entire home/apt,House
40,Apartment,Private room,Private,flexible,Real Bed,Hackney,47,0,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16365442,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,75,100,2,1.5,97,12,1,2,15,1,1,179,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,75,14829894,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,NA,2,0.5,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,7321515,Hackney,flexible,Private room,Apartment
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,150,100,4,1,NA,0,1,NA,0,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,150,15316973,Hackney,flexible,Entire home/apt,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,20,NA,2,1.5,60,2,1,0.1,0,1,1,583,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,20,7573526,Hackney,flexible,Private room,House
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,120,100,5,1.5,90,6,1,0.31,0,4,3,589,0.31,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,120,7049268,Hackney,strict,Entire home/apt,Apartment
45,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,74,80,3,1,80,1,2,0.14,30,25,1,216,0.14,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,74,12816462,Hackney,moderate,Entire home/apt,Apartment
100,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,375,79,14,4,82,39,1,1.15,0,1,7,1012,1.15,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,375,2068644,Hackney,strict,Entire home/apt,House
